,STAID,STANAME,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,HCDN-2009,CLASS,AGGECOREGION
7591,11102500.0,RIO HONDO NR DOWNEY CA,344.6,18,33.946681,-118.162848,CA,,Non-ref,WestXeric
7592,11103000.0,LOS ANGELES R A LONG BEACH CA,2130.1,18,33.817239,-118.20645800000001,CA,,Non-ref,WestXeric
7593,11103500.0,BALLONA C NR CULVER CITY CA,245.2,18,33.998345,-118.4023,CA,,Non-ref,WestXeric
7594,11104000.0,TOPANGA C NR TOPANGA BCH CA,46.6,18,34.064452,-118.587028,CA,,Non-ref,WestXeric
7595,11105500.0,MALIBU C AT CRATER CAMP NR CALABASAS CA,271.7,18,34.077785,-118.701753,CA,,Non-ref,WestXeric
7596,11105510.0,MALIBU C A MALIBU CA,282.4,18,34.043333000000004,-118.68416699999999,CA,,Non-ref,WestXeric
7597,11105850.0,ARROYO SIMI NR SIMI CA,180.3,18,34.273058,-118.787871,CA,,Non-ref,WestXeric
7598,11106550.0,CALLEGUAS C NR CAMARILLO CA,647.3,18,34.17945,-119.039824,CA,,Non-ref,WestXeric
7599,11107745.0,SANTA CLARA R AB RR STATION NR LANG CA,406.0,18,34.429718,-118.35535800000001,CA,,Non-ref,WestXeric
7600,11108134.0,CASTAIC C BLW MWD DIV BLW CASTAIC LK NR CASTAIC,402.0,18,34.51944,-118.61036999999999,CA,,Non-ref,WestXeric
7601,11108145.0,CASTAIC C NR SAUGUS CA,524.3,18,34.428329,-118.628699,CA,,Non-ref,WestXeric
7602,11108500.0,SANTA CLARA RIVER AT L.A.-VENTURA CO. LINE CA,1666.9,18,34.399719,-118.70481299999999,CA,,Non-ref,WestXeric
7603,11109000.0,SANTA CLARA R NR PIRU CA,1717.7,18,34.403608,-118.739258,CA,,Non-ref,WestXeric
7604,11109395.0,CANADA DE LOS ALAMOS AB PYRAMID LK CA,160.5,18,34.69193,-118.7912,CA,,Non-ref,WestXeric
7605,11109525.0,PIRU C BL PYRAMID LK NR GORMAN CA,763.8,18,34.64165,-118.76454,CA,,Non-ref,WestXeric
7606,11109600.0,PIRU CREEK ABOVE LAKE PIRU CA,963.8,18,34.523047,-118.75703600000001,CA,,Non-ref,WestXeric
7607,11109800.0,PIRU CREEK BELOW SANTA FELICIA DAM CA,1093.3,18,34.460271999999996,-118.752036,CA,,Non-ref,WestXeric
7608,11110500.0,HOPPER CREEK NEAR PIRU CA,61.5,18,34.40083,-118.82648400000001,CA,,Non-ref,WestXeric
7609,11111500.0,SESPE CREEK NEAR WHEELER SPRINGS CA,128.5,18,34.577766,-119.25788999999999,CA,,Ref,WestXeric
7610,11113000.0,SESPE C NR FILLMORE,650.0,18,34.450828,-118.925932,CA,,Non-ref,WestXeric
7611,11113500.0,SANTA PAULA C NR SANTA PAULA,103.3,18,34.395553,-119.076494,CA,,Non-ref,WestXeric
7612,11114000.0,SANTA CLARA RIVER AT MONTALVO CA,4167.7,18,34.242227,-119.18983,CA,,Non-ref,WestXeric
7613,11114495.0,MATILIJA C NR RES NR MATILIJA HOT SPRINGS CA,124.3,18,34.502769,-119.357339,CA,,Ref,WestXeric
7614,11114500.0,MATILIJA C AB RES NR MATILIJA HOT SPRINGS CA,131.2,18,34.494714,-119.330949,CA,,Ref,WestXeric
7615,11115500.0,MATILIJA C A MATILIJA HOT SPRINGS,141.2,18,34.48277,-119.301781,CA,,Non-ref,WestXeric
7616,11116000.0,NF MATILIJA C A MATILIJA HOT SPRINGS CA,41.1,18,34.492492,-119.306503,CA,,Ref,WestXeric
7617,11116550.0,VENTURA R NR MEINERS OAKS CA,192.1,18,34.464993,-119.28983600000001,CA,,Non-ref,WestXeric
7618,11117500.0,SAN ANTONIO C A CASITAS SPRINGS,132.7,18,34.380275,-119.30455800000001,CA,,Non-ref,WestXeric
7619,11117600.0,COYOTE CREEK NEAR OAK VIEW CA,33.9,18,34.416662,-119.370672,CA,,Ref,WestXeric
7620,11117800.0,SANTA ANA C NR OAK VIEW,23.4,18,34.423606,-119.341227,CA,,Non-ref,WestXeric
7621,11118000.0,COYOTE C NR VENTURA CA,112.1,18,34.35722,-119.313725,CA,,Non-ref,WestXeric
7622,11118500.0,VENTURA R NR VENTURA,485.7,18,34.35222,-119.308447,CA,,Non-ref,WestXeric
7623,11119500.0,CARPINTERIA C NR CARPINTERIA CA,34.1,18,34.401384,-119.487066,CA,,Non-ref,WestXeric
7624,11119745.0,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,17.0,18,34.440553,-119.711803,CA,,Non-ref,WestXeric
7625,11119750.0,MISSION C NR MISSION ST NR SANTA BARBARA CA,22.6,18,34.426389,-119.722222,CA,,Non-ref,WestXeric
7626,11119780.0,ARROYO BURRO A SANTA BARBARA CA,15.9,18,34.436941999999995,-119.746527,CA,,Non-ref,WestXeric
7627,11119940.0,MARIA YGNACIO C A UNIV DR NR GOLETA CA,16.4,18,34.444997,-119.80375,CA,,Non-ref,WestXeric
7628,11120000.0,ATASCADERO C NR GOLETA CA,49.3,18,34.424719,-119.811805,CA,,Non-ref,WestXeric
7629,11120500.0,SAN JOSE C NR GOLETA CA,14.4,18,34.459163000000004,-119.809028,CA,,Ref,WestXeric
7630,11120510.0,SAN JOSE C A GOLETA CA,21.7,18,34.430274,-119.822083,CA,,Non-ref,WestXeric
7631,11120520.0,SAN PEDRO C A GOLETA CA,9.0,18,34.448609999999995,-119.84028,CA,,Non-ref,WestXeric
7632,11120550.0,GAVIOTA C NR GAVIOTA CA,48.9,18,34.487766,-120.22709499999999,CA,,Non-ref,WestXeric
7633,11123000.0,SANTA YNEZ R BL GIBRALTAR DAM NR SNTA BRB C CA,560.1,18,34.524439,-119.687358,CA,,Non-ref,WestXeric
7634,11123500.0,SANTA YNEZ R BL LOS LAURLS CYN NR SNTA YNEZ CA,718.1,18,34.543603999999995,-119.86486299999999,CA,,Non-ref,WestXeric
7635,11124500.0,SANTA CRUZ C NR SANTA YNEZ CA,191.5,18,34.596656,-119.908752,CA,yes,Ref,WestXeric
7636,11125600.0,HILTON CYN C NR SANTA YNEZ CA,6.4,18,34.582209999999996,-119.98263999999999,CA,,Non-ref,WestXeric
7637,11126000.0,SANTA YNEZ R NR SANTA YNEZ CA,1090.2,18,34.589155,-119.988753,CA,,Non-ref,WestXeric
7638,11126500.0,SANTA AGUEDA C NR SANTA YNEZ CA,144.2,18,34.594988,-120.02958799999999,CA,,Non-ref,WestXeric
7639,11128250.0,ALAMO PINTADO C NR SOLVANG CA,73.8,18,34.618320000000004,-120.120703,CA,,Non-ref,WestXeric
7640,11128500.0,SANTA YNEZ R A SOLVANG CA,1498.0,18,34.584987,-120.144593,CA,,Non-ref,WestXeric
7641,11129800.0,ZACA C NR BUELLTON CA,85.3,18,34.648596000000005,-120.184317,CA,,Non-ref,WestXeric
7642,11130500.0,SANTA YNEZ R NR BUELLTON CA,1733.9,18,34.610541,-120.24904199999999,CA,,Non-ref,WestXeric
7643,11131500.0,SANTA YNEZ R A COOPERS REEF NR LOMPOC CA,1837.5,18,34.613318,-120.35738,CA,,Non-ref,WestXeric
7644,11132500.0,SALSIPUEDES C NR LOMPOC CA,122.1,18,34.588596,-120.40849399999999,CA,,Non-ref,WestXeric
7645,11133000.0,SANTA YNEZ R A NARROWS NR LOMPOC CA,2043.8,18,34.637761,-120.426551,CA,,Non-ref,WestXeric
7646,11134000.0,SANTA YNEZ R A H ST NR LOMPOC CA,2107.7,18,34.668316,-120.45794099999999,CA,,Non-ref,WestXeric
7647,11134500.0,SANTA YNEZ R A V STREET NR LOMPOC CA,2110.9,18,34.668316,-120.47572,CA,,Non-ref,WestXeric
7648,11134800.0,MIGUELITO C A LOMPOC CA,27.0,18,34.63165,-120.464886,CA,,Non-ref,WestXeric
7649,11135800.0,SAN ANTONIO C A LOS ALAMOS CA,90.3,18,34.743315,-120.27098899999999,CA,,Non-ref,WestXeric
7650,11136100.0,SAN ANTONIO C NR CASMALIA CA,351.9,18,34.782203,-120.530723,CA,,Non-ref,WestXeric
7651,11136800.0,CUYAMA R BL BUCKHORN CYN NR SANTA MARIA CA,2278.0,18,35.021921,-120.22848700000002,CA,,Non-ref,WestXeric
7652,11137900.0,HUASNA R NR ARROYO GRANDE CA,268.6,18,35.077754,-120.371827,CA,,Non-ref,WestXeric
7653,11138100.0,CUYAMA R BL TWITCHELL DAM CA,2918.1,18,34.944423,-120.292657,CA,,Non-ref,WestXeric
7654,11138500.0,SISQUOC R NR SISQUOC CA,728.9,18,34.839703,-120.16820600000001,CA,,Ref,WestXeric
7655,11139000.0,LA BREA C NR SISQUOC CA,242.1,18,34.852758,-120.199597,CA,,Ref,WestXeric
7656,11139500.0,TEPUSQUET C NR SISQUOC CA,74.3,18,34.872479999999996,-120.244599,CA,,Ref,WestXeric
7657,11140000.0,SISQUOC R NR GAREY,1220.5,18,34.893868,-120.306546,CA,,Non-ref,WestXeric
7658,11140585.0,SANTA MARIA R A SUEY CROSSING NR SANTA MARIA CA,4264.3,18,34.968309999999995,-120.40405,CA,,Non-ref,WestXeric
7659,11141000.0,SANTA MARIA R A GUADALUPE,4412.2,18,34.976366,-120.571836,CA,,Non-ref,WestXeric
7660,11141050.0,ORCUTT C NR ORCUTT CA,49.8,18,34.883590000000005,-120.49488799999999,CA,,Non-ref,WestXeric
7661,11141150.0,ARROYO GRANDE AB PHOENIX C NR ARROYO GRANDE CA,34.5,18,35.188586,-120.435162,CA,,Ref,WestXeric
7662,11141280.0,LOPEZ C NR ARROYO GRANDE CA,54.0,18,35.23553,-120.47238600000001,CA,yes,Ref,WestXeric
7663,11141500.0,ARROYO GRANDE AT ARROYO GRANDE CA,264.2,18,35.12442,-120.56905800000001,CA,,Non-ref,WestXeric
7664,11142500.0,ARROYO DE LA CRUZ NR SAN SIMEON CA,106.8,18,35.71719,-121.284926,CA,,Ref,WestXeric
7665,11143000.0,BIG SUR R NR BIG SUR CA,120.6,18,36.245796,-121.77328700000001,CA,yes,Ref,WestXeric
7666,11143200.0,CARMEL R A ROBLES DEL RIO CA,499.9,18,36.474406,-121.72883600000002,CA,,Non-ref,WestXeric
7667,11143250.0,CARMEL R NR CARMEL CA,637.8,18,36.539128000000005,-121.880508,CA,,Non-ref,WestXeric
7668,11143500.0,SALINAS R NR POZO CA,181.9,18,35.298584999999996,-120.40377099999999,CA,,Ref,WestXeric
7669,11144000.0,TORO C NR POZO CA,24.6,18,35.323862,-120.421272,CA,,Non-ref,WestXeric
7670,11145000.0,SALINAS R AB PILITAS C NR SANTA MARGARITA CA,294.2,18,35.348863,-120.51266399999999,CA,,Non-ref,WestXeric
7671,11147000.0,JACK C NR TEMPLETON CA,65.4,18,35.566638,-120.80378799999998,CA,,Non-ref,WestXeric
7672,11147070.0,SANTA RITA C NR TEMPLETON CA,47.0,18,35.523861,-120.76600800000001,CA,,Non-ref,WestXeric
7673,11147500.0,SALINAS R A PASO ROBLES CA,1007.3,18,35.628581,-120.68433700000001,CA,,Non-ref,WestXeric
7674,11148500.0,ESTRELLA R NR ESTRELLA CA,3483.1,18,35.717191,-120.64016799999999,CA,,Non-ref,WestXeric
7675,11148900.0,NACIMIENTO R BL SAPAQUE C NR BRYSON CA,403.5,18,35.788579,-121.093805,CA,yes,Ref,WestXeric
7676,11149400.0,NACIMIENTO R BL NACIMIENTO DAM NR BRADLEY CA,851.4,18,35.761357000000004,-120.85545800000001,CA,,Non-ref,WestXeric
7677,11149900.0,SAN ANTONIO R NR LOCKWOOD CA,556.4,18,35.896634000000006,-121.088249,CA,,Non-ref,WestXeric
7678,11150500.0,SALINAS R NR BRADLEY CA,7660.2,18,35.930243,-120.86879099999999,CA,,Non-ref,WestXeric
7679,11151300.0,SAN LORENZO C BL BITTERWATER C NR KING CITY CA,608.2,18,36.268021000000005,-121.066303,CA,yes,Ref,WestXeric
7680,11151700.0,SALINAS R A SOLEDAD CA,10324.5,18,36.411076,-121.319374,CA,,Non-ref,WestXeric
7681,11151870.0,ARROYO SECO NR GREENFIELD CA,284.5,18,36.237462,-121.481603,CA,,Ref,WestXeric
7682,11152000.0,ARROYO SECO NR SOLEDAD CA,625.1,18,36.280521,-121.32270600000001,CA,,Non-ref,WestXeric
7683,11152050.0,ARROYO SECO BL RELIZ C NR SOLEDAD CA,771.5,18,36.399687,-121.324096,CA,,Non-ref,WestXeric
7684,11152300.0,SALINAS R NR CHUALAR CA,11555.7,18,36.555517,-121.549663,CA,,Non-ref,WestXeric
7685,11152500.0,SALINAS R NR SPRECKELS CA,11842.7,18,36.631071,-121.672446,CA,,Non-ref,WestXeric
7686,11152540.0,EL TORO C NR SPRECKELS CA,82.8,18,36.583294,-121.714947,CA,,Non-ref,WestXeric
7687,11152600.0,GABILAN C NR SALINAS CA,94.8,18,36.755792,-121.610501,CA,,Non-ref,WestXeric
7688,11152900.0,CEDAR C NR BELL STATION CA,33.1,18,37.049945,-121.327431,CA,,Ref,WestXeric
7689,11153000.0,PACHECO C NR DUNNEVILLE CA,375.4,18,36.979948,-121.38021100000002,CA,,Non-ref,WestXeric
7690,11153470.0,LLAGAS C AB CHESBRO RES NR MORGAN HILL CA,25.0,18,37.14828,-121.76828,CA,,Ref,WestXeric
7691,11153500.0,LLAGAS C NR MORGAN HILL CA,50.8,18,37.114391,-121.690503,CA,,Non-ref,WestXeric
7692,11153650.0,LLAGAS C NR GILROY,221.0,18,36.987449,-121.527162,CA,,Non-ref,WestXeric
7693,11153700.0,PAJARO R NR GILROY CA,1069.1,18,36.948284,-121.51188400000001,CA,,Non-ref,WestXeric
7694,11153900.0,UVAS C AB UVAS RES NR MORGAN HILL CA,54.4,18,37.092725,-121.718282,CA,,Ref,WestXeric
7695,11154100.0,BODFISH C NR GILROY CA,26.4,18,37.004115999999996,-121.667169,CA,,Ref,WestXeric
7696,11154200.0,UVAS C NR GILROY CA,179.8,18,36.992171,-121.573553,CA,,Non-ref,WestXeric
7697,11154700.0,CLEAR C NR IDRIA CA,36.8,18,36.364683,-120.75628700000001,CA,,Ref,WestXeric
7698,11156500.0,SAN BENITO R NR WILLOW CREEK SCHOOL CA,644.3,18,36.609406,-121.20298000000001,CA,,Non-ref,WestXeric
7699,11157500.0,TRES PINOS C NR TRES PINOS CA,540.1,18,36.764681,-121.296875,CA,,Non-ref,WestXeric
7700,11158500.0,SAN BENITO R NR HOLLISTER CA,1517.9,18,36.788013,-121.370768,CA,,Non-ref,WestXeric
7701,11158600.0,SAN BENITO R A HWY 156 NR HOLLISTER CA,1568.1,18,36.851898999999996,-121.42993700000001,CA,,Non-ref,WestXeric
7702,11159000.0,PAJARO R A CHITTENDEN CA,3072.4,18,36.900231,-121.59772099999999,CA,,Non-ref,WestXeric
7703,11159200.0,CORRALITOS C A FREEDOM CA,71.0,18,36.939397,-121.77050600000001,CA,,Non-ref,WestMnts
7704,11160000.0,SOQUEL C A SOQUEL CA,104.4,18,36.991339,-121.955793,CA,,Non-ref,WestMnts
7705,11160020.0,SAN LORENZO R NR BOULDER C CA,15.8,18,37.206610999999995,-122.14496399999999,CA,,Ref,WestMnts
7706,11160300.0,ZAYANTE C A ZAYANTE CA,28.7,18,37.086059000000006,-122.046907,CA,,Ref,WestMnts
7707,11160500.0,SAN LORENZO R A BIG TREES CA,275.8,18,37.044393,-122.072464,CA,,Non-ref,WestMnts
7708,11161000.0,SAN LORENZO R A SANTA CRUZ CA,298.3,18,36.990783,-122.031908,CA,,Non-ref,WestMnts
7709,11161300.0,CARBONERA C A SCOTTS VALLEY CA,9.5,18,37.050504,-122.013573,CA,,Non-ref,WestMnts
7710,11162500.0,PESCADERO C NR PESCADERO CA,118.9,18,37.260777000000004,-122.32886,CA,yes,Ref,WestMnts
7711,11162570.0,SAN GREGORIO C A SAN GREGORIO CA,132.0,18,37.325776,-122.38663999999999,CA,,Ref,WestMnts
7712,11162620.0,PILARCITOS C BL STONE DAM NR HILLSBOROUGH CA,17.3,18,37.524661,-122.399418,CA,,Non-ref,WestMnts
7713,11162630.0,PILARCITOS C A HALF MOON BAY CA,69.8,18,37.466607,-122.434142,CA,,Non-ref,WestMnts
7714,11162720.0,COLMA C A SOUTH SAN FRANCISCO CA,28.5,18,37.653822999999996,-122.42636100000001,CA,,Non-ref,WestXeric
7715,11162753.0,SAN MATEO C BL LO CRYSTAL SP RES NR SAN MATEO CA,74.8,18,37.52944,-122.35833000000001,CA,,Non-ref,WestMnts
7716,11162800.0,REDWOOD C A REDWOOD CITY CA,4.6,18,37.449383000000005,-122.233577,CA,,Non-ref,WestMnts
7717,11164500.0,SAN FRANCISQUITO C A STANFORD UNIVERSITY CA,97.7,18,37.423272999999995,-122.18941000000001,CA,,Non-ref,WestMnts
7718,11166000.0,MATADERO C A PALO ALTO CA,16.5,18,37.421606,-122.13551899999999,CA,,Non-ref,WestXeric
7719,11167800.0,GUADALUPE R AB ALMADEN EXPRESSWAY A SAN JOSE CA,164.4,18,37.28078,-121.87968000000001,CA,,Non-ref,WestXeric
7720,11169000.0,GUADALUPE R A SAN JOSE CA,323.3,18,37.334386,-121.8994,CA,,Non-ref,WestXeric
7721,11169025.0,GUADALUPE R ABV HWY 101 A SAN JOSE CA,445.3,18,37.37383,-121.93301299999999,CA,,Non-ref,WestXeric
7722,11169500.0,SARATOGA C A SARATOGA CA,22.9,18,37.254388,-122.039404,CA,,Non-ref,WestMnts
7723,11169800.0,COYOTE C NR GILROY CA,282.9,18,37.077723,-121.49438300000001,CA,,Ref,WestXeric
7724,11170000.0,COYOTE C NR MADRONE CA,506.8,18,37.168278,-121.64966799999999,CA,,Non-ref,WestXeric
7725,11172100.0,UP PENITENCIA C A SAN JOSE CA,57.1,18,37.395216999999995,-121.82828700000002,CA,,Non-ref,WestXeric
7726,11172175.0,COYOTE C AB HWY 237 A MILPITAS CA,814.0,18,37.422162,-121.927458,CA,,Non-ref,WestXeric
7727,11172945.0,ALAMEDA C AB DIV DAM NR SUNOL CA,87.1,18,37.497436,-121.773564,CA,,Ref,WestXeric
7728,11173200.0,ARROYO HONDO NR SAN JOSE CA,199.1,18,37.461603000000004,-121.769397,CA,,Ref,WestXeric
7729,11173500.0,CALAVERAS C NR SUNOL CA,255.2,18,37.497714,-121.817733,CA,,Non-ref,WestXeric
7730,11173510.0,ALAMEDA C BL CALAVERAS C NR SUNOL CA,360.7,18,37.503547,-121.82467700000001,CA,,Non-ref,WestXeric
7731,11173575.0,ALAMEDA C BL WELCH C NR SUNOL CA,385.4,18,37.540490999999996,-121.85634499999999,CA,,Non-ref,WestXeric
7732,11174000.0,SAN ANTONIO C NR SUNOL CA,101.3,18,37.577434000000004,-121.85773400000001,CA,,Non-ref,WestXeric
7733,11176000.0,ARROYO MOCHO NR LIVERMORE CA,98.4,18,37.62632,-121.704673,CA,,Non-ref,WestXeric
7734,11176200.0,ARROYO MOCHO NR PLEASANTON CA,365.5,18,37.690486,-121.87329,CA,,Non-ref,WestXeric
7735,11176400.0,ARROYO VALLE BL LANG CN NR LIVERMORE CA,338.6,18,37.561322,-121.68383899999999,CA,yes,Ref,WestXeric
7736,11176500.0,ARROYO VALLE NR LIVERMORE CA,381.6,18,37.623265,-121.75884199999999,CA,,Non-ref,WestXeric
7737,11176600.0,ARROYO VALLE A PLEASANTON CA,444.0,18,37.667153000000006,-121.88273500000001,CA,,Non-ref,WestXeric
7738,11176900.0,ARROYO DE LA LAGUNA A VERONA CA,1044.6,18,37.626599,-121.88301299999999,CA,,Non-ref,WestXeric
7739,11177000.0,ARROYO DE LA LAGUNA NR PLEASANTON CA,1046.9,18,37.615210999999995,-121.881624,CA,,Non-ref,WestXeric
7740,11179000.0,ALAMEDA C NR NILES CA,1638.6,18,37.587157,-121.960793,CA,,Non-ref,WestXeric
7741,11180500.0,DRY C A UNION CITY CA,24.3,18,37.606045,-122.02385,CA,yes,Ref,WestXeric
7742,11180700.0,ALAMEDA C FLOOD CHANNEL A UNION CITY CA,1694.8,18,37.585768,-122.048296,CA,,Non-ref,WestXeric
7743,11180825.0,SAN LORENZO C AB DON CASTRO RES NR CASTRO V CA,46.5,18,37.695208,-122.04496200000001,CA,,Non-ref,WestXeric
7744,11180900.0,CROW C NR HAYWARD CA,27.2,18,37.70493,-122.043851,CA,,Non-ref,WestXeric
7745,11180960.0,CULL C AB CULL C RES NR CASTRO VALLEY CA,15.1,18,37.717707,-122.05440700000001,CA,yes,Ref,WestXeric
7746,11181000.0,SAN LORENZO C A HAYWARD CA,98.0,18,37.685486,-122.064407,CA,,Non-ref,WestXeric
7747,11181008.0,CASTRO VALLEY C A HAYWARD CA,14.3,18,37.679930999999996,-122.080519,CA,,Non-ref,WestXeric
7748,11181040.0,SAN LORENZO C A SAN LORENZO CA,121.4,18,37.684098,-122.13996499999999,CA,,Non-ref,WestXeric
7749,11181390.0,WILDCAT C A VALE RD AT RICHMOND CA,20.3,18,37.953257,-122.33830400000001,CA,,Non-ref,WestXeric
7750,11182100.0,PINOLE C A PINOLE CA,26.0,18,37.972423,-122.246357,CA,,Ref,WestXeric
7751,11182500.0,SAN RAMON C A SAN RAMON CA,15.7,18,37.772983,-121.99468200000001,CA,,Non-ref,WestXeric
7752,11183000.0,SAN RAMON C AT WALNUT CREEK CA,133.0,18,37.884369,-122.051074,CA,,Non-ref,WestXeric
7753,11183600.0,WALNUT C A CONCORD CA,217.9,18,37.945201000000004,-122.04968500000001,CA,,Non-ref,WestXeric
7754,11186000.0,KERN R NR KERNVILLE(RIVER ONLY) CA,2190.5,18,35.945226,-118.47758600000002,CA,,Non-ref,WestMnts
7755,11187000.0,KERN R A KERNVILLE CA,2663.1,18,35.754395,-118.423418,CA,,Non-ref,WestMnts
7756,11189500.0,SF KERN R NR ONYX CALIF,1371.2,18,35.737452000000005,-118.173689,CA,,Non-ref,WestMnts
7757,11191000.0,KERN R BL ISABELLA DAM CA,5374.4,18,35.639119,-118.484808,CA,,Non-ref,WestMnts
7758,11192500.0,KERN R NR DEMOCRAT SPRINGS(RIVER ONLY) CA,5849.3,18,35.520789,-118.67703300000001,CA,,Non-ref,WestMnts
7759,11192950.0,KERN R BL KERN CYN PH DIV DAM NR BAKERSFIELD CA,5953.5,18,35.460229999999996,-118.77954,CA,,Non-ref,WestMnts
7760,11193020.0,KERN R A RIO BRAVO PP DIV DAM NR BKRSFLD CA,5982.1,18,35.430240000000005,-118.82258999999999,CA,,Non-ref,WestMnts
7761,11194000.0,KERN R NR BAKERSFIELD CA,6220.9,18,35.431624,-118.94620900000001,CA,,Non-ref,WestMnts
7762,11195500.0,SAN EMIGDIO C A SAN EMIGDIO RANCHHOUSE CA,127.1,18,34.981637,-119.18511000000001,CA,,Ref,WestXeric
7763,11196400.0,CALIENTE C AB TEHACHAPI C NR CALIENTE CA,424.9,18,35.311347999999995,-118.57036699999999,CA,,Ref,WestXeric
7764,11196420.0,TEHACHAPI C NR TEHACHAPI CA,138.9,18,35.173853,-118.47953100000001,CA,,Non-ref,WestXeric
7765,11197250.0,AVENAL C NR AVENAL CA,148.6,18,35.854127000000005,-120.12708500000001,CA,,Ref,WestXeric
7766,11197800.0,POSO C NR OILDALE CA,593.8,18,35.513844,-118.905651,CA,,Non-ref,WestXeric
7767,11199500.0,WHITE R NR DUCOR CA,239.9,18,35.814675,-118.92926299999999,CA,,Ref,WestXeric
7768,11200800.0,DEER C NR FOUNTAIN SPRINGS CA,214.7,18,35.941617,-118.82287,CA,,Non-ref,WestMnts
7769,11201456.0,NF OF MF TULE R BL DIV DAM NR SPRINGVILLE CA,80.1,18,36.19245,-118.65786999999999,CA,,Non-ref,WestMnts
7770,11202000.0,NF OF MF TULE R NR SPRINGVILLE(RIVER ONLY CA,101.6,18,36.174669,-118.695647,CA,,Non-ref,WestMnts
7771,11202710.0,MF TULE R BL INTAKE AB SPRINGVILLE CA,222.8,18,36.16134,-118.70953999999999,CA,,Non-ref,WestMnts
7772,11203220.0,TULE R A HWY 190 NR SPRINGVILLE CA,641.0,18,36.100505,-118.86953999999999,CA,,Non-ref,WestXeric
7773,11203580.0,SF TULE R NR CHOLOLLO CAMPGROUND NR PORTERVILLE CA,51.9,18,36.048281,-118.654256,CA,,Ref,WestMnts
7774,11204100.0,SF TULE R NR RESERVATION BNDRY NR PORTERVILLE CA,249.1,18,36.024116,-118.813426,CA,,Ref,WestXeric
7775,11204500.0,SF TULE R NR SUCCESS CA,284.9,18,36.04245,-118.85759499999999,CA,,Non-ref,WestXeric
7776,11204900.0,TULE R BL SUCCESS DAM CA,1015.9,18,36.056340000000006,-118.923709,CA,,Non-ref,WestXeric
7777,11206500.0,MF KAWEAH R NR POTWISHA CAMP(RIVER ONLY) CA,266.0,18,36.513001,-118.79176499999998,CA,,Non-ref,WestMnts
7778,11206800.0,MARBLE FORK KAWEAH R AB TOKOPAH FALLS NR KAWEAH CA,19.9,18,36.608554,-118.688709,CA,,Ref,WestMnts
7779,11208000.0,MARBLE F KAWEAH R (R ONLY) A POTWISHA CAMP CA,134.2,18,36.52189,-118.79926499999999,CA,,Non-ref,WestMnts
7780,11208600.0,KAWEAH R BL CONDUIT NO. 2 NR HAMMOND CA,428.0,18,36.484390000000005,-118.83593,CA,,Non-ref,WestMnts
7781,11208730.0,EF KAWEAH R NR THREE RIVERS CA,222.8,18,36.451612,-118.78926399999999,CA,,Non-ref,WestMnts
7782,11209900.0,KAWEAH R A THREE RIVERS CA,1085.5,18,36.443836,-118.903433,CA,,Non-ref,WestMnts
7783,11210100.0,SF KAWEAH R A THREE RIVERS CA,230.6,18,36.416614,-118.914267,CA,,Non-ref,WestXeric
7784,11210950.0,KAWEAH R BL TERMINUS DAM CA,1453.3,18,36.414116,-119.012603,CA,,Non-ref,WestMnts
7785,11211300.0,DRY C NR LEMONCOVE CA,197.3,18,36.447449,-119.028159,CA,,Non-ref,WestXeric
7786,11213500.0,KINGS R AB NF NR TRIMMER CA,2463.4,18,36.863281,-119.12428200000001,CA,,Ref,WestMnts
7787,11214000.0,NF KINGS R BL MEADOWBROOK CA,97.7,18,37.08133,-118.86288799999998,CA,,Ref,WestMnts
7788,11214600.0,HELMS C BL COURTRIGHT DAM CA,102.3,18,37.076333,-118.968723,CA,,Non-ref,WestMnts
7789,11215000.0,NF KINGS R NR CLIFF CAMP CALIF,469.7,18,36.993834,-118.981223,CA,,Non-ref,WestMnts
7790,11216200.0,NF KINGS R BL BALCH DIV DAM CA,618.2,18,36.902724,-119.050946,CA,,Non-ref,WestMnts
7791,11216400.0,DINKEY C SIPHON FISH RELEASE A BALCH CAMP CA,341.1,18,36.908003,-119.12511599999999,CA,,Non-ref,WestMnts
7792,11216500.0,NF KINGS R AB DINKEY C A BALCH CAMP CA,649.4,18,36.90328,-119.121505,CA,,Non-ref,WestMnts
7793,11218400.0,NF KINGS R BL DINKEY C NR BALCH CAMP CA,1001.0,18,36.879669,-119.128727,CA,,Non-ref,WestMnts
7794,11218500.0,KINGS R BL NF NR TRIMMER CA,3474.6,18,36.87467,-119.141783,CA,,Non-ref,WestMnts
7795,11220000.0,BIG C AB PINE FLAT RES NR TRIMMER CA,181.1,18,36.916337,-119.244565,CA,,Ref,WestMnts
7796,11220500.0,SYCAMORE C AB PINE FLAT RES NR TRIMMER CA,145.5,18,36.920226,-119.309846,CA,,Ref,WestXeric
7797,11221500.0,KINGS R BL PINE FLAT DAM CA,4002.1,18,36.830505,-119.33623500000002,CA,,Non-ref,WestMnts
7798,11221700.0,MILL C NR PIEDRA CA,328.0,18,36.81856,-119.34178999999999,CA,,Non-ref,WestXeric
7799,11224500.0,LOS GATOS C AB NUNEZ CYN NR COALINGA CA,247.4,18,36.214677,-120.470712,CA,yes,Ref,WestXeric
7800,11226500.0,SAN JOAQUIN R A MILLER CROSSING CA,650.2,18,37.510496999999994,-119.197348,CA,,Ref,WestMnts
